,latitude,longitude,State,region,sub-region,country,year,max_temp_avg,min_temp_avg,daylight_hr_avg,rain_avg,snowfall_avg
156153,37.644989013671875,-84.71295166015625,Kentucky,South,East South Central,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
156518,37.644989013671875,-84.71295166015625,Kentucky,South,East South Central,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
156883,37.644989013671875,-84.71295166015625,Kentucky,South,East South Central,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
157248,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
157584,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
157949,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
158314,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
158679,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
159045,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
159410,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
159775,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
160140,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
160506,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
160871,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
161236,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
161601,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
161967,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
162332,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
162697,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
163062,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
163428,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
163793,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
164158,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
164523,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
164889,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
165254,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
165619,31.17750358581543,-91.81924438476562,Louisiana,South,West South Central,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
165984,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
166320,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
166685,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
167050,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
167415,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
167781,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
168146,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
168511,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
168876,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
169242,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
169607,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
169972,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
170337,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
170703,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
171068,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
171433,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
171798,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
172164,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
172529,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
172894,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
173259,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
173625,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
173990,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
174355,44.67486572265625,-69.33743286132812,Maine,Northeast,New England,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
174720,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
175056,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
175421,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
175786,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
176151,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
176517,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
176882,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
177247,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
177612,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
177978,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
178343,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
178708,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
179073,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
179439,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
179804,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
180169,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
180534,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
180900,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
181265,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
181630,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
181995,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
182361,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
182726,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
183091,39.05096435546875,-76.79013061523438,Maryland,South,South Atlantic,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
183456,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
183792,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
184157,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
184522,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
184887,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
185253,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
185618,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
185983,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
186348,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
186714,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
187079,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
187444,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
187809,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
188175,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
188540,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
188905,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
189270,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
189636,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
190001,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
190366,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
190731,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
191097,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
191462,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
191827,42.21440887451172,-71.57894897460938,Massachusetts,Northeast,New England,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
192192,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
192528,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
192893,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
193258,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
193623,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
193989,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
194354,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
194719,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
195084,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
195450,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
195815,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
196180,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
196545,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
196911,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
197276,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
197641,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
198006,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
198372,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
198737,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
199102,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
199467,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
199833,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
200198,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
200563,43.33919143676758,-84.47607421875,Michigan,Midwest,East North Central,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
200928,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
201264,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
201629,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
201994,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
202359,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
202725,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
203090,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
203455,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
203820,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
204186,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
204551,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
204916,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
205281,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
205647,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
206012,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
206377,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
206742,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
207108,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
207473,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
207838,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
208203,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
208569,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
208934,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
209299,45.729347229003906,-93.83279418945312,Minnesota,Midwest,West North Central,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
209664,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
210000,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
210365,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
210730,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
211095,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
211461,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
211826,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
212191,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
212556,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
212922,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
213287,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
213652,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
214017,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
214383,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
214748,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
215113,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
215478,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
215844,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
216209,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
216574,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
216939,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
217305,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
217670,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
218035,32.72407531738281,-89.67031860351562,Mississippi,South,East South Central,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
218400,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
218736,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
219101,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
219466,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
219831,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
220197,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
220562,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
220927,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
221292,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
221658,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
222023,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
222388,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
222753,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
223119,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
223484,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
223849,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
224214,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
224580,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2017,63.42332,46.237774,12.206029,0.09639927,0.12617797
224945,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2018,62.477726,45.290493,12.206028,0.115577355,0.13716163
225310,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2019,62.17523,44.758846,12.206122,0.10337844,0.13377577
225675,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2020,63.667397,46.00371,12.198345,0.10005855,0.10955854
226041,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2021,63.684147,46.113163,12.206074,0.1007984,0.111712255
226406,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2022,63.47338,44.741516,12.205966,0.096211456,0.12717286
226771,38.48857498168945,-92.32022094726562,Missouri,Midwest,West North Central,US,2023,63.979103,45.995964,12.205958,0.09527495,0.10749142
227136,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2000,63.63077,46.11831,12.424892,0.08041297,0.087107904
227472,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2001,62.34338,45.10213,12.206055,0.07817609,0.099702634
227837,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2002,62.450317,45.192238,12.206045,0.08209914,0.10655575
228202,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2003,61.47088,44.427094,12.206116,0.090982,0.1093805
228567,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2004,61.5735,44.856514,12.198321,0.09423381,0.085110314
228933,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2005,62.60911,45.2312,12.206131,0.083984,0.10196184
229298,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2006,63.519978,46.064655,12.206084,0.088416964,0.08478536
229663,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2007,63.108326,45.51338,12.206094,0.0787962,0.10840339
230028,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2008,61.686153,44.139435,12.198411,0.09047863,0.115077436
230394,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2009,61.12689,44.162178,12.206078,0.09587793,0.10404931
230759,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2010,62.351288,45.21585,12.206028,0.085310504,0.11215047
231124,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2011,62.65916,45.350056,12.20607,0.092382744,0.11062706
231489,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2012,64.784424,47.059196,12.19828,0.07662823,0.09432767
231855,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2013,61.384857,44.32686,12.206061,0.08844763,0.10159024
232220,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2014,61.44571,43.903133,12.205998,0.08503302,0.10813394
232585,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2015,63.295246,45.951653,12.206015,0.09086736,0.09455946
232950,46.9244270324707,-110.42140197753906,Montana,West,Mountain,US,2016,63.879883,46.84082,12.19835,0.08649079,0.09363523
