,latitude,longitude,State,region,sub-region,country,month,year,Date,max_temp_avg,min_temp_avg,daylight_hr_avg,rain_avg,snowfall_avg
75549,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2015,2015-08-01,86.23136,67.589745,13.656881,0.063373126,0.0
75580,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2015,2015-09-01,81.7151,64.4741,12.448108,0.096456684,0.0
75610,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2015,2015-10-01,66.32975,49.781357,11.186301,0.075946145,0.0
75641,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2015,2015-11-01,61.642097,44.758102,10.076234,0.06745407,0.0
75671,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2015,2015-12-01,58.27039,43.252003,9.493409,0.14732029,0.0
75702,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2016,2016-01-01,40.720387,26.271036,9.787212,0.04470409,0.5671831
75733,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2016,2016-02-01,46.28117,30.922203,10.751968,0.11105077,0.09218028
75762,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2016,2016-03-01,61.02555,41.87297,11.986234,0.056642108,0.03733807
75793,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2016,2016-04-01,66.061104,45.4241,13.252705,0.06233596,0.00091863517
75823,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2016,2016-05-01,69.93265,54.731358,14.319271,0.21361442,0.0
75854,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2016,2016-06-01,82.4351,64.9001,14.850014,0.18582676,0.0
75884,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2016,2016-07-01,88.84136,71.6833,14.570328,0.16002032,0.0
75915,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2016,2016-08-01,88.76297,72.284256,13.629612,0.06477013,0.0
75946,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2016,2016-09-01,81.8621,66.6521,12.416507,0.21010499,0.0
75976,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2016,2016-10-01,69.36071,53.631035,11.156312,0.053340103,0.0
76007,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2016,2016-11-01,59.8901,41.4401,10.05306,0.045013126,0.0
76037,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2016,2016-12-01,47.098778,32.76265,9.48978,0.07975616,0.0053340103
76068,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2017,2017-01-01,46.440792,33.628857,9.804911,0.09448819,0.1013462
76099,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2017,2017-02-01,56.079502,36.83236,10.761094,0.03613611,0.027559057
76127,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2017,2017-03-01,55.08079,35.774338,11.975982,0.11188722,0.16002032
76158,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2017,2017-04-01,71.6255,51.8615,13.242843,0.11666666,0.0
76188,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2017,2017-05-01,72.97627,55.417564,14.312462,0.18275337,0.0
76219,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2017,2017-06-01,85.4435,65.0765,14.848685,0.096062995,0.0
76249,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2017,2017-07-01,88.21531,70.80757,14.575778,0.2528575,0.0
76280,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2017,2017-08-01,81.93563,67.082726,13.638183,0.20815341,0.0
76311,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2017,2017-09-01,78.582504,61.9835,12.426737,0.06863517,0.0
76341,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2017,2017-10-01,71.858536,54.877563,11.165548,0.13296928,0.0
76372,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2017,2017-11-01,56.5955,39.906498,10.060623,0.060761157,0.0
76402,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2017,2017-12-01,44.881756,30.336597,9.49096,0.021209044,0.11201422
76433,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2018,2018-01-01,43.096275,25.726274,9.798704,0.06616713,0.07556514
76464,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2018,2018-02-01,53.34736,35.482357,10.752147,0.17083801,0.03543307
76492,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2018,2018-03-01,48.960793,31.05079,11.9653,0.04711709,0.29603758
76523,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2018,2018-04-01,62.898502,42.1625,13.233599,0.12559055,0.004593176
76553,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2018,2018-05-01,80.373695,61.14563,14.305257,0.3489967,0.0
76584,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2018,2018-06-01,81.3605,64.8425,14.847649,0.21797898,0.0
76614,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2018,2018-07-01,85.77079,69.49241,14.581217,0.502032,0.0
76645,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2018,2018-08-01,84.68499,70.14564,13.646809,0.18122937,0.0
76676,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2018,2018-09-01,78.960495,67.3565,12.437147,0.40879261,0.0
76706,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2018,2018-10-01,68.14821,53.202404,11.175166,0.14808229,0.0
76737,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2018,2018-11-01,51.702503,38.2415,10.068337,0.22755906,0.10472441
76767,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2018,2018-12-01,47.3495,33.321114,9.491849,0.20078738,0.003556007
76798,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2019,2019-01-01,42.27176,26.948532,9.7931185,0.07569215,0.23558547
76829,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2019,2019-02-01,48.445568,30.657715,10.7429495,0.11192351,0.19389763
76857,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2019,2019-03-01,53.440468,34.66821,11.955063,0.14820929,0.08623317
76888,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2019,2019-04-01,68.7875,49.1675,13.224342,0.12322834,0.0
76918,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2019,2019-05-01,77.93499,59.522728,14.298398,0.15875033,0.0
76949,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2019,2019-06-01,84.6425,65.373505,14.846749,0.15065616,0.0
76979,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2019,2019-07-01,89.75982,70.914986,14.586138,0.19913639,0.0
77010,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2019,2019-08-01,86.818855,68.78692,13.655957,0.10947421,0.0
77041,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2019,2019-09-01,84.6815,65.2415,12.447,0.05,0.0
77071,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2019,2019-10-01,70.33724,54.839825,11.185389,0.13868427,0.0
77102,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2019,2019-11-01,53.3405,36.774498,10.075367,0.08530184,0.0018372703
77132,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2019,2019-12-01,48.208855,33.718857,9.493101,0.12890525,0.035560068
77163,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2020,2020-01-01,47.944664,33.492405,9.787665,0.08140716,0.06934214
77194,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2020,2020-02-01,50.75088,34.339848,10.752895,0.16087428,0.0
77223,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2020,2020-03-01,61.194984,41.371758,11.987558,0.086106166,0.0
77254,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2020,2020-04-01,62.6855,43.7675,13.254074,0.21049868,0.0
77284,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2020,2020-05-01,70.31692,53.034016,14.320452,0.11696723,0.0
77315,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2020,2020-06-01,84.59151,65.9165,14.850423,0.12782152,0.0
77345,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2020,2020-07-01,91.29854,73.011116,14.569819,0.20408942,0.0
77376,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2020,2020-08-01,83.72402,70.09337,13.628423,0.57645416,0.0
77407,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2020,2020-09-01,76.1405,61.1405,12.415259,0.2301837,0.0
77437,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2020,2020-10-01,68.569176,52.314014,11.154929,0.2007874,0.0
77468,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2020,2020-11-01,61.302498,44.2655,10.052131,0.2527559,0.0
77498,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2020,2020-12-01,47.27692,32.647564,9.489353,0.17513335,0.08445518
82612,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2011,2011-01-01,70.84533,52.102108,10.608889,0.06591313,0.0
82643,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2011,2011-02-01,76.97198,56.500187,11.215982,0.024606299,0.0
82671,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2011,2011-03-01,81.836945,59.53727,12.001766,0.08445517,0.0
82702,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2011,2011-04-01,87.5894,66.0644,12.82691,0.031102361,0.0
82732,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2011,2011-05-01,91.00824,68.78404,13.517438,0.044450086,0.0
82763,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2011,2011-06-01,92.1194,73.6754,13.865229,0.15892388,0.0
82793,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2011,2011-07-01,88.94985,75.24953,13.701984,0.19494538,0.0
82824,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2011,2011-08-01,89.18792,76.735985,13.108173,0.22974347,0.0
82855,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2011,2011-09-01,86.9774,73.762405,12.3250885,0.1648294,0.0
82885,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2011,2011-10-01,78.72179,66.31631,11.504559,0.18376936,0.0
82916,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2011,2011-11-01,76.5764,62.1674,10.790384,0.007349082,0.0
82946,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2011,2011-12-01,75.74308,59.217915,10.420583,0.01028702,0.0
82977,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2012,2012-01-01,73.696304,52.71469,10.605614,0.013589027,0.0
83008,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2012,2012-02-01,78.503746,59.299606,11.222563,0.02049959,0.0
83037,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2012,2012-03-01,82.88211,62.01372,12.022767,0.027178055,0.0
83068,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2012,2012-04-01,83.4374,63.745403,12.846052,0.090813644,0.0
83098,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2012,2012-05-01,89.05147,70.0963,13.531255,0.07543816,0.0
83129,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2012,2012-06-01,85.5944,72.3224,13.867496,0.25577426,0.0
83159,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2012,2012-07-01,89.75985,74.24502,13.691492,0.12763526,0.0
83190,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2012,2012-08-01,89.071785,75.30469,13.09053,0.24269749,0.0
83221,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2012,2012-09-01,86.4824,72.820404,12.304354,0.13464567,0.0
83251,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2012,2012-10-01,82.75437,68.665016,11.485091,0.0523241,0.0
83282,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2012,2012-11-01,76.4924,56.437397,10.775519,0.0048556426,0.0
83312,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2012,2012-12-01,76.1176,57.10437,10.418329,0.055118106,0.0
83343,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2013,2013-01-01,77.45017,59.421143,10.617069,0.006604013,0.0
83374,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2013,2013-02-01,77.116615,56.378044,11.228432,0.051602926,0.0
83402,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2013,2013-03-01,74.49469,52.03824,12.016253,0.03098806,0.0
83433,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2013,2013-04-01,83.8184,66.2594,12.839554,0.10144357,0.0
83463,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2013,2013-05-01,84.06953,67.195984,13.526881,0.14859028,0.0
83494,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2013,2013-06-01,86.6594,73.6244,13.86656,0.27598426,0.0
83524,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2013,2013-07-01,86.31372,73.67889,13.694877,0.22402845,0.0
83555,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2013,2013-08-01,88.5434,74.877914,13.096209,0.1510033,0.0
83586,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2013,2013-09-01,85.7564,73.0844,12.311045,0.19658794,0.0
83616,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2013,2013-10-01,84.19146,68.46759,11.491289,0.009779019,0.0
83647,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2013,2013-11-01,77.7134,64.528404,10.780404,0.07755905,0.0
83677,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2013,2013-12-01,77.113396,61.467915,10.419221,0.032893065,0.0
83708,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2014,2014-01-01,68.47921,51.074368,10.613111,0.10274319,0.0
83739,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2014,2014-02-01,75.891975,58.08483,11.222599,0.07592801,0.0
83767,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2014,2014-03-01,76.06244,58.38469,12.009353,0.14058928,0.0
83798,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2014,2014-04-01,82.558395,63.3134,12.83353,0.055905513,0.0
83828,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2014,2014-05-01,86.94083,68.86824,13.52231,0.10756921,0.0
83859,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2014,2014-06-01,89.2754,72.7274,13.8657875,0.097900264,0.0
83889,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2014,2014-07-01,89.88179,74.695015,13.698226,0.19304039,0.0
83920,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2014,2014-08-01,91.307274,75.68211,13.101623,0.16433832,0.0
83951,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2014,2014-09-01,86.8814,73.516396,12.317732,0.1879265,0.0
83981,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2014,2014-10-01,84.208885,66.20017,11.4973955,0.016383033,0.0
84012,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2014,2014-11-01,74.8124,56.791397,10.785393,0.11417322,0.0
84042,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2014,2014-12-01,74.1463,56.61953,10.419884,0.017780034,0.0
84073,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2015,2015-01-01,71.43179,55.045982,10.609523,0.07632715,0.0
84104,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2015,2015-02-01,69.264114,52.135185,11.216655,0.12359393,0.0
84132,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2015,2015-03-01,81.3405,63.92985,12.002474,0.03378207,0.0
84163,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2015,2015-04-01,86.8394,68.9204,12.827386,0.08267716,0.0
84193,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2015,2015-05-01,89.0776,69.472115,13.517707,0.020955041,0.0
84224,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2015,2015-06-01,89.8154,74.0594,13.8651085,0.15524934,0.0
84254,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2015,2015-07-01,88.9005,75.415016,13.701393,0.27178055,0.0
84285,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2015,2015-08-01,88.31695,75.51953,13.107539,0.17818135,0.0
84316,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2015,2015-09-01,86.695404,74.4224,12.324242,0.19028871,0.0
84346,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2015,2015-10-01,83.4076,68.88276,11.504001,0.028829057,0.0
84377,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2015,2015-11-01,82.7654,68.45541,10.789915,0.03897638,0.0
84407,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2015,2015-12-01,79.29082,66.08985,10.420687,0.05676911,0.0
84438,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2016,2016-01-01,68.01179,53.269207,10.606246,0.23088646,0.0
84469,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2016,2016-02-01,70.434784,53.23857,11.223225,0.0809123,0.0
84498,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2016,2016-03-01,80.28663,62.379528,12.023655,0.11036322,0.0
84529,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2016,2016-04-01,81.20541,64.1834,12.846616,0.056430448,0.0
84559,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2016,2016-05-01,85.37018,68.3863,13.53168,0.20662941,0.0
84590,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2016,2016-06-01,87.5774,74.4674,13.867388,0.3468504,0.0
84620,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2016,2016-07-01,89.85857,75.96953,13.691007,0.19469137,0.0
84651,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2016,2016-08-01,87.47501,76.056625,13.089976,0.29705358,0.0
84682,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2016,2016-09-01,86.221405,74.3384,12.30368,0.31732282,0.0
84712,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2016,2016-10-01,81.57566,69.332756,11.484575,0.09525019,0.0
84743,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2016,2016-11-01,77.4254,60.328403,10.7751465,0.009973753,0.0
84773,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2016,2016-12-01,78.6347,62.48695,10.418404,0.009652019,0.0
84804,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2017,2017-01-01,75.34507,56.764427,10.617463,0.049403097,0.0
84835,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2017,2017-02-01,79.67544,58.393654,11.229076,0.044010125,0.0
84863,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2017,2017-03-01,79.61572,58.77346,12.016985,0.036703072,0.0
84894,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2017,2017-04-01,87.479294,64.8443,12.840231,0.015354331,0.0
84924,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2017,2017-05-01,91.39991,68.89701,13.5273485,0.0990602,0.0
84955,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2017,2017-06-01,85.7213,73.463295,13.866552,0.40485564,0.0
84985,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2017,2017-07-01,87.32088,74.52927,13.694455,0.32562864,0.0
85016,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2017,2017-08-01,87.378944,75.02572,13.095496,0.26720852,0.0
85047,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2017,2017-09-01,85.547295,73.3853,12.310336,0.41797897,0.0
85077,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2017,2017-10-01,80.28346,68.87088,11.490558,0.13728727,0.0
85108,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2017,2017-11-01,77.3003,62.417297,10.779966,0.019816272,0.0
85138,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2017,2017-12-01,74.52637,56.88346,10.419145,0.03911607,0.0
85169,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2018,2018-01-01,68.1625,50.664753,10.613528,0.06832614,0.0
85200,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2018,2018-02-01,83.09544,63.787228,11.223307,0.02348144,0.0
85228,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2018,2018-03-01,78.98282,55.106686,12.010033,0.03695707,0.0
85259,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2018,2018-04-01,84.8783,63.4973,12.8342495,0.08267716,0.0
85289,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2018,2018-05-01,83.49443,68.60959,13.522762,0.3605537,0.0
85320,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2018,2018-06-01,85.9823,72.7403,13.865902,0.3028871,0.0
85350,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2018,2018-07-01,86.391846,74.00668,13.697896,0.34340867,0.0
85381,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2018,2018-08-01,86.81862,73.8441,13.101051,0.22504444,0.0
85412,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2018,2018-09-01,86.5703,74.3243,12.31711,0.17532808,0.0
85442,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2018,2018-10-01,84.83862,70.14829,11.496789,0.0513081,0.0
85473,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2018,2018-11-01,78.71931,61.7333,10.784883,0.057480317,0.0
85503,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2018,2018-12-01,73.41442,56.880558,10.419706,0.10617221,0.0
85534,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2019,2019-01-01,70.406685,52.360237,10.609987,0.10807721,0.0
85565,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2019,2019-02-01,78.42187,61.556515,11.217379,0.12401574,0.0
85593,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2019,2019-03-01,78.02765,58.686363,12.003372,0.059563115,0.0
85624,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2019,2019-04-01,84.962296,63.9113,12.828257,0.0980315,0.0
85654,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2019,2019-05-01,90.168945,70.13378,13.518395,0.12547624,0.0
85685,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2019,2019-06-01,89.9993,74.1053,13.865336,0.21312335,0.0
85715,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2019,2019-07-01,89.29798,74.67733,13.701009,0.28232157,0.0
85746,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2019,2019-08-01,87.22798,74.903786,13.106943,0.31940562,0.0
85777,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2019,2019-09-01,90.4133,73.8293,12.323521,0.055774275,0.0
85807,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2019,2019-10-01,87.92766,72.168945,11.503409,0.11214122,0.0
85838,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2019,2019-11-01,79.1483,60.647297,10.789363,0.040157482,0.0
85868,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2019,2019-12-01,76.486046,59.618298,10.420492,0.21488442,0.0
85899,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2020,2020-01-01,74.07636,56.744106,10.606532,0.027305054,0.0
85930,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2020,2020-02-01,77.515884,58.345882,11.223822,0.13412978,0.0
85959,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2020,2020-03-01,86.58927,63.041203,12.024517,0.0031750062,0.0
85990,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2020,2020-04-01,87.7253,66.6293,12.847501,0.12572178,0.0
86020,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2020,2020-05-01,87.463135,67.52669,13.532431,0.11468123,0.0
86051,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2020,2020-06-01,88.8323,73.4573,13.867644,0.24265091,0.0
86081,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2020,2020-07-01,90.58121,75.62379,13.690684,0.23507747,0.0
86112,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2020,2020-08-01,89.96282,75.47572,13.089209,0.2526035,0.0
86143,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2020,2020-09-01,86.7803,74.168304,12.302869,0.2742782,0.0
86173,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2020,2020-10-01,84.185394,72.058624,11.483681,0.11569723,0.0
86204,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2020,2020-11-01,78.6233,66.3113,10.774555,0.14330707,0.0
86234,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2020,2020-12-01,69.89572,51.75346,10.418135,0.08128016,0.0
91348,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,1,2011,2011-01-01,50.535007,34.755974,10.246195,0.09436118,0.053340103
91379,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,2,2011,2011-02-01,60.599556,42.927418,11.00394,0.11136107,0.010826771
91407,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,3,2011,2011-03-01,67.64952,49.40565,11.979209,0.19050038,0.0
91438,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,4,2011,2011-04-01,79.3352,56.8772,13.002176,0.054593172,0.0
91468,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,5,2011,2011-05-01,84.08469,62.008553,13.861832,0.025019052,0.0
